GEOID,Out of Service Date,Common Name,Outage,Equipment Description,Executive Comment,outage_code,Status,External Source Note,Reason Shown to Public,Reason Shown to Public Description,Estimated Return to Service Date,Actual Return to Service Date,Reference,Source,Service Code,Date Created,Status Code,Outage Comments,Station MRN,Station ID,Complex ID,GTFS Stop ID,Division,Line,Stop Name,Borough,Daytime Routes,Structure,lat,long,North Direction Label,South Direction Label,ADA,ADA Notes,Georeference,STATE,COUNTY,TRACT,BLOCK,NAME,geometry,population_estimate,sub_pop_estimate,amb_pop_estimate,med_earn_estimate,population_moe,sub_pop_moe,amb_pop_moe,med_earn_moe,external,downtime
36081038302.0,2023-04-15 11:12:00+00:00,EL434,832944.0,ELE: EL434 - 259 - Kew Gardens-Union Tpke - Outside Area,,UNI,Cancelled,Panel Emergency Stop Switch Open,UNDERINVESTG,Under Investigation,2023-04-15 20:00:00+00:00,,ST230415.txt - 995,External Monitoring System,EE-LNOUT,2023-04-15 11:21:00+00:00,C,LIFTNET Team E&EMs Ivakhnyk/Yeamin checked the system to make sure the actual fault registered and generated the outage.,259.0,259.0,259.0,F06,IND,Queens Blvd,Kew Gardens-Union Tpke,Q,E F,Subway,40.714441,-73.831008,Jamaica,Manhattan,1.0,,POINT (-73.831008 40.714441),36.0,081,038302,1084.0,"Census Tract 383.02, Queens County, New York","list(list(c(-73.860433, -73.854982, -73.853702, -73.850281, -73.849215, -73.848515, -73.846709, -73.846863, -73.846017, -73.843244, -73.838619, -73.838211, -73.837917, -73.837674, -73.835602, -73.832295, -73.832181, -73.833099, -73.83424, -73.835399, -73.835676, -73.835925, -73.835861, -73.837089, -73.836628, -73.836044, -73.836081, -73.833863, -73.833071, -73.8317, -73.831468, -73.830255, -73.827555, -73.827129, -73.825859, -73.824881, -73.823726, -73.821705, -73.819305, -73.820323, -73.821428, 
-73.825705, -73.826976, -73.830982, -73.831385, -73.829796, -73.833481, -73.834959, -73.835963, -73.836038, -73.836524, -73.838362, -73.839445, -73.840327, -73.841468, -73.842814, -73.843505, -73.844347, -73.844957, -73.847214, -73.847325, -73.847558, -73.847757, -73.847841, -73.850116, -73.850525, -73.852241, -73.852918, -73.85326, -73.854421, -73.850864, -73.852205, -73.852617, -73.853126, -73.853654, -73.85464, -73.85604, -73.859756, -73.860937, -73.860433, 40.763869, 40.767448, 40.76948, 40.76606, 
40.764209, 40.763822, 40.761345, 40.760416, 40.760805, 40.755337, 40.757045, 40.755253, 40.754541, 40.754114, 40.751395, 40.751942, 40.751506, 40.747994, 40.747302, 40.74552, 40.744851, 40.743501, 40.743228, 40.741748, 40.739252, 40.739173, 40.734334, 40.730553, 40.729919, 40.728034, 40.727664, 40.726143, 40.724961, 40.724304, 40.720463, 40.717365, 40.717481, 40.71736, 40.717136, 40.71666, 40.716787, 40.716063, 40.715391, 40.71431, 40.714529, 40.715566, 40.718333, 40.719412, 40.721677, 40.72177, 
40.722371, 40.725562, 40.727537, 40.728807, 40.729998, 40.731153, 40.731814, 40.732979, 40.733987, 40.738644, 40.738771, 40.739064, 40.739299, 40.739927, 40.740724, 40.741514, 40.744841, 40.746171, 40.746834, 40.748805, 40.749996, 40.752661, 40.753405, 40.755109, 40.756835, 40.758466, 40.759726, 40.761836, 40.763729, 40.763869)))",0.0,0.0,0.0,,13.0,13.0,13.0,,False,
36081038302.0,2023-12-04 13:14:00+00:00,EL436,950185.0,ELE: EL436 - 259 - Kew Gardens-Union Tpke - Manhattan Bound Plat,,FR,Cancelled,DOOR CLOSING / BOTTOM DOOR LOCK FAILURE,UNDERINVESTG,Under Investigation,2023-12-04 22:00:00+00:00,,ST231204.txt - 1863,External Monitoring System,EE-LNOUT,2023-12-04 13:24:00+00:00,C,As per Galaxy Client elevator running,259.0,259.0,259.0,F06,IND,Queens Blvd,Kew Gardens-Union Tpke,Q,E F,Subway,40.714441,-73.831008,Jamaica,Manhattan,1.0,,POINT (-73.831008 40.714441),36.0,081,038302,1084.0,"Census Tract 383.02, Queens County, New York","list(list(c(-73.860433, -73.854982, -73.853702, -73.850281, -73.849215, -73.848515, -73.846709, -73.846863, -73.846017, -73.843244, -73.838619, -73.838211, -73.837917, -73.837674, -73.835602, -73.832295, -73.832181, -73.833099, -73.83424, -73.835399, -73.835676, -73.835925, -73.835861, -73.837089, -73.836628, -73.836044, -73.836081, -73.833863, -73.833071, -73.8317, -73.831468, -73.830255, -73.827555, -73.827129, -73.825859, -73.824881, -73.823726, -73.821705, -73.819305, -73.820323, -73.821428, 
-73.825705, -73.826976, -73.830982, -73.831385, -73.829796, -73.833481, -73.834959, -73.835963, -73.836038, -73.836524, -73.838362, -73.839445, -73.840327, -73.841468, -73.842814, -73.843505, -73.844347, -73.844957, -73.847214, -73.847325, -73.847558, -73.847757, -73.847841, -73.850116, -73.850525, -73.852241, -73.852918, -73.85326, -73.854421, -73.850864, -73.852205, -73.852617, -73.853126, -73.853654, -73.85464, -73.85604, -73.859756, -73.860937, -73.860433, 40.763869, 40.767448, 40.76948, 40.76606, 
40.764209, 40.763822, 40.761345, 40.760416, 40.760805, 40.755337, 40.757045, 40.755253, 40.754541, 40.754114, 40.751395, 40.751942, 40.751506, 40.747994, 40.747302, 40.74552, 40.744851, 40.743501, 40.743228, 40.741748, 40.739252, 40.739173, 40.734334, 40.730553, 40.729919, 40.728034, 40.727664, 40.726143, 40.724961, 40.724304, 40.720463, 40.717365, 40.717481, 40.71736, 40.717136, 40.71666, 40.716787, 40.716063, 40.715391, 40.71431, 40.714529, 40.715566, 40.718333, 40.719412, 40.721677, 40.72177, 
40.722371, 40.725562, 40.727537, 40.728807, 40.729998, 40.731153, 40.731814, 40.732979, 40.733987, 40.738644, 40.738771, 40.739064, 40.739299, 40.739927, 40.740724, 40.741514, 40.744841, 40.746171, 40.746834, 40.748805, 40.749996, 40.752661, 40.753405, 40.755109, 40.756835, 40.758466, 40.759726, 40.761836, 40.763729, 40.763869)))",0.0,0.0,0.0,,13.0,13.0,13.0,,False,
36081038302.0,2023-01-06 09:19:00+00:00,EL434,793289.0,ELE: EL434 - 259 - Kew Gardens-Union Tpke - Outside Area,,FR,Cancelled,Entrapment,UNDERINVESTG,Under Investigation,2023-01-06 18:00:00+00:00,,ST230106.txt - 992,External Monitoring System,EE-LNOUT,2023-01-06 09:26:00+00:00,C,As per Galaxy Client machine is running.,259.0,259.0,259.0,F06,IND,Queens Blvd,Kew Gardens-Union Tpke,Q,E F,Subway,40.714441,-73.831008,Jamaica,Manhattan,1.0,,POINT (-73.831008 40.714441),36.0,081,038302,1084.0,"Census Tract 383.02, Queens County, New York","list(list(c(-73.860433, -73.854982, -73.853702, -73.850281, -73.849215, -73.848515, -73.846709, -73.846863, -73.846017, -73.843244, -73.838619, -73.838211, -73.837917, -73.837674, -73.835602, -73.832295, -73.832181, -73.833099, -73.83424, -73.835399, -73.835676, -73.835925, -73.835861, -73.837089, -73.836628, -73.836044, -73.836081, -73.833863, -73.833071, -73.8317, -73.831468, -73.830255, -73.827555, -73.827129, -73.825859, -73.824881, -73.823726, -73.821705, -73.819305, -73.820323, -73.821428, 
-73.825705, -73.826976, -73.830982, -73.831385, -73.829796, -73.833481, -73.834959, -73.835963, -73.836038, -73.836524, -73.838362, -73.839445, -73.840327, -73.841468, -73.842814, -73.843505, -73.844347, -73.844957, -73.847214, -73.847325, -73.847558, -73.847757, -73.847841, -73.850116, -73.850525, -73.852241, -73.852918, -73.85326, -73.854421, -73.850864, -73.852205, -73.852617, -73.853126, -73.853654, -73.85464, -73.85604, -73.859756, -73.860937, -73.860433, 40.763869, 40.767448, 40.76948, 40.76606, 
40.764209, 40.763822, 40.761345, 40.760416, 40.760805, 40.755337, 40.757045, 40.755253, 40.754541, 40.754114, 40.751395, 40.751942, 40.751506, 40.747994, 40.747302, 40.74552, 40.744851, 40.743501, 40.743228, 40.741748, 40.739252, 40.739173, 40.734334, 40.730553, 40.729919, 40.728034, 40.727664, 40.726143, 40.724961, 40.724304, 40.720463, 40.717365, 40.717481, 40.71736, 40.717136, 40.71666, 40.716787, 40.716063, 40.715391, 40.71431, 40.714529, 40.715566, 40.718333, 40.719412, 40.721677, 40.72177, 
40.722371, 40.725562, 40.727537, 40.728807, 40.729998, 40.731153, 40.731814, 40.732979, 40.733987, 40.738644, 40.738771, 40.739064, 40.739299, 40.739927, 40.740724, 40.741514, 40.744841, 40.746171, 40.746834, 40.748805, 40.749996, 40.752661, 40.753405, 40.755109, 40.756835, 40.758466, 40.759726, 40.761836, 40.763729, 40.763869)))",0.0,0.0,0.0,,13.0,13.0,13.0,,False,
36081038302.0,2023-01-02 11:50:00+00:00,EL434,791644.0,ELE: EL434 - 259 - Kew Gardens-Union Tpke - Outside Area,,FR,Cancelled,DOWN SLOWDOWN LIMIT OPEN,UNDERINVESTG,Under Investigation,2023-01-02 20:00:00+00:00,,ST230102.txt - 1153,External Monitoring System,EE-LNOUT,2023-01-02 11:57:00+00:00,C,As per LIFTNET Galaxy client this elevator is in service.,259.0,259.0,259.0,F06,IND,Queens Blvd,Kew Gardens-Union Tpke,Q,E F,Subway,40.714441,-73.831008,Jamaica,Manhattan,1.0,,POINT (-73.831008 40.714441),36.0,081,038302,1084.0,"Census Tract 383.02, Queens County, New York","list(list(c(-73.860433, -73.854982, -73.853702, -73.850281, -73.849215, -73.848515, -73.846709, -73.846863, -73.846017, -73.843244, -73.838619, -73.838211, -73.837917, -73.837674, -73.835602, -73.832295, -73.832181, -73.833099, -73.83424, -73.835399, -73.835676, -73.835925, -73.835861, -73.837089, -73.836628, -73.836044, -73.836081, -73.833863, -73.833071, -73.8317, -73.831468, -73.830255, -73.827555, -73.827129, -73.825859, -73.824881, -73.823726, -73.821705, -73.819305, -73.820323, -73.821428, 
-73.825705, -73.826976, -73.830982, -73.831385, -73.829796, -73.833481, -73.834959, -73.835963, -73.836038, -73.836524, -73.838362, -73.839445, -73.840327, -73.841468, -73.842814, -73.843505, -73.844347, -73.844957, -73.847214, -73.847325, -73.847558, -73.847757, -73.847841, -73.850116, -73.850525, -73.852241, -73.852918, -73.85326, -73.854421, -73.850864, -73.852205, -73.852617, -73.853126, -73.853654, -73.85464, -73.85604, -73.859756, -73.860937, -73.860433, 40.763869, 40.767448, 40.76948, 40.76606, 
40.764209, 40.763822, 40.761345, 40.760416, 40.760805, 40.755337, 40.757045, 40.755253, 40.754541, 40.754114, 40.751395, 40.751942, 40.751506, 40.747994, 40.747302, 40.74552, 40.744851, 40.743501, 40.743228, 40.741748, 40.739252, 40.739173, 40.734334, 40.730553, 40.729919, 40.728034, 40.727664, 40.726143, 40.724961, 40.724304, 40.720463, 40.717365, 40.717481, 40.71736, 40.717136, 40.71666, 40.716787, 40.716063, 40.715391, 40.71431, 40.714529, 40.715566, 40.718333, 40.719412, 40.721677, 40.72177, 
40.722371, 40.725562, 40.727537, 40.728807, 40.729998, 40.731153, 40.731814, 40.732979, 40.733987, 40.738644, 40.738771, 40.739064, 40.739299, 40.739927, 40.740724, 40.741514, 40.744841, 40.746171, 40.746834, 40.748805, 40.749996, 40.752661, 40.753405, 40.755109, 40.756835, 40.758466, 40.759726, 40.761836, 40.763729, 40.763869)))",0.0,0.0,0.0,,13.0,13.0,13.0,,False,
36081038302.0,2023-08-14 16:45:00+00:00,EL435,907162.0,ELE: EL435 - 259 - Kew Gardens-Union Tpke - Queens Bound Plat,,FR,Cancelled,DOWN SLOWDOWN LIMIT OPEN,REPAIR,Repair,2023-08-15 01:00:00+00:00,,ST230814.txt - 3110,External Monitoring System,EE-LNOUT,2023-08-14 16:57:00+00:00,C,"As per Galaxy client, El435 is running.",259.0,259.0,259.0,F06,IND,Queens Blvd,Kew Gardens-Union Tpke,Q,E F,Subway,40.714441,-73.831008,Jamaica,Manhattan,1.0,,POINT (-73.831008 40.714441),36.0,081,038302,1084.0,"Census Tract 383.02, Queens County, New York","list(list(c(-73.860433, -73.854982, -73.853702, -73.850281, -73.849215, -73.848515, -73.846709, -73.846863, -73.846017, -73.843244, -73.838619, -73.838211, -73.837917, -73.837674, -73.835602, -73.832295, -73.832181, -73.833099, -73.83424, -73.835399, -73.835676, -73.835925, -73.835861, -73.837089, -73.836628, -73.836044, -73.836081, -73.833863, -73.833071, -73.8317, -73.831468, -73.830255, -73.827555, -73.827129, -73.825859, -73.824881, -73.823726, -73.821705, -73.819305, -73.820323, -73.821428, 
-73.825705, -73.826976, -73.830982, -73.831385, -73.829796, -73.833481, -73.834959, -73.835963, -73.836038, -73.836524, -73.838362, -73.839445, -73.840327, -73.841468, -73.842814, -73.843505, -73.844347, -73.844957, -73.847214, -73.847325, -73.847558, -73.847757, -73.847841, -73.850116, -73.850525, -73.852241, -73.852918, -73.85326, -73.854421, -73.850864, -73.852205, -73.852617, -73.853126, -73.853654, -73.85464, -73.85604, -73.859756, -73.860937, -73.860433, 40.763869, 40.767448, 40.76948, 40.76606, 
40.764209, 40.763822, 40.761345, 40.760416, 40.760805, 40.755337, 40.757045, 40.755253, 40.754541, 40.754114, 40.751395, 40.751942, 40.751506, 40.747994, 40.747302, 40.74552, 40.744851, 40.743501, 40.743228, 40.741748, 40.739252, 40.739173, 40.734334, 40.730553, 40.729919, 40.728034, 40.727664, 40.726143, 40.724961, 40.724304, 40.720463, 40.717365, 40.717481, 40.71736, 40.717136, 40.71666, 40.716787, 40.716063, 40.715391, 40.71431, 40.714529, 40.715566, 40.718333, 40.719412, 40.721677, 40.72177, 
40.722371, 40.725562, 40.727537, 40.728807, 40.729998, 40.731153, 40.731814, 40.732979, 40.733987, 40.738644, 40.738771, 40.739064, 40.739299, 40.739927, 40.740724, 40.741514, 40.744841, 40.746171, 40.746834, 40.748805, 40.749996, 40.752661, 40.753405, 40.755109, 40.756835, 40.758466, 40.759726, 40.761836, 40.763729, 40.763869)))",0.0,0.0,0.0,,13.0,13.0,13.0,,False,
36081038302.0,2023-03-17 18:53:00+00:00,EL435,820910.0,ELE: EL435 - 259 - Kew Gardens-Union Tpke - Queens Bound Plat,,FR,Cancelled,DOWN SLOWDOWN LIMIT OPEN,UNDERINVESTG,Under Investigation,2023-03-18 03:00:00+00:00,,ST230317.txt - 3393,External Monitoring System,EE-LNOUT,2023-03-17 19:02:00+00:00,C,As per Galaxy Server Elevator is running,259.0,259.0,259.0,F06,IND,Queens Blvd,Kew Gardens-Union Tpke,Q,E F,Subway,40.714441,-73.831008,Jamaica,Manhattan,1.0,,POINT (-73.831008 40.714441),36.0,081,038302,1084.0,"Census Tract 383.02, Queens County, New York","list(list(c(-73.860433, -73.854982, -73.853702, -73.850281, -73.849215, -73.848515, -73.846709, -73.846863, -73.846017, -73.843244, -73.838619, -73.838211, -73.837917, -73.837674, -73.835602, -73.832295, -73.832181, -73.833099, -73.83424, -73.835399, -73.835676, -73.835925, -73.835861, -73.837089, -73.836628, -73.836044, -73.836081, -73.833863, -73.833071, -73.8317, -73.831468, -73.830255, -73.827555, -73.827129, -73.825859, -73.824881, -73.823726, -73.821705, -73.819305, -73.820323, -73.821428, 
-73.825705, -73.826976, -73.830982, -73.831385, -73.829796, -73.833481, -73.834959, -73.835963, -73.836038, -73.836524, -73.838362, -73.839445, -73.840327, -73.841468, -73.842814, -73.843505, -73.844347, -73.844957, -73.847214, -73.847325, -73.847558, -73.847757, -73.847841, -73.850116, -73.850525, -73.852241, -73.852918, -73.85326, -73.854421, -73.850864, -73.852205, -73.852617, -73.853126, -73.853654, -73.85464, -73.85604, -73.859756, -73.860937, -73.860433, 40.763869, 40.767448, 40.76948, 40.76606, 
40.764209, 40.763822, 40.761345, 40.760416, 40.760805, 40.755337, 40.757045, 40.755253, 40.754541, 40.754114, 40.751395, 40.751942, 40.751506, 40.747994, 40.747302, 40.74552, 40.744851, 40.743501, 40.743228, 40.741748, 40.739252, 40.739173, 40.734334, 40.730553, 40.729919, 40.728034, 40.727664, 40.726143, 40.724961, 40.724304, 40.720463, 40.717365, 40.717481, 40.71736, 40.717136, 40.71666, 40.716787, 40.716063, 40.715391, 40.71431, 40.714529, 40.715566, 40.718333, 40.719412, 40.721677, 40.72177, 
40.722371, 40.725562, 40.727537, 40.728807, 40.729998, 40.731153, 40.731814, 40.732979, 40.733987, 40.738644, 40.738771, 40.739064, 40.739299, 40.739927, 40.740724, 40.741514, 40.744841, 40.746171, 40.746834, 40.748805, 40.749996, 40.752661, 40.753405, 40.755109, 40.756835, 40.758466, 40.759726, 40.761836, 40.763729, 40.763869)))",0.0,0.0,0.0,,13.0,13.0,13.0,,False,
36081046500.0,2023-09-29 08:54:00+00:00,EL425,926365.0,ELE: EL425 - 451 - Junction Blvd - Overpass,,FR,Cancelled,Close Time Out,UNDERINVESTG,Under Investigation,2023-09-29 17:00:00+00:00,,ST230929.txt - 1440,External Monitoring System,EE-LNOUT,2023-09-29 09:19:00+00:00,C,Found running as per legacy server,451.0,451.0,451.0,707,IRT,Flushing,Junction Blvd,Q,7,Elevated,40.749145,-73.869527,Flushing,Manhattan,1.0,,POINT (-73.869527 40.749145),36.0,081,046500,1000.0,"Census Tract 465, Queens County, New York","list(list(c(-73.872373, -73.871356, -73.869425, -73.868529, -73.868438, -73.868086, -73.869288, -73.870127, -73.871363, -73.871946, -73.871964, -73.872068, -73.872373, 40.748852, 40.748957, 40.749157, 40.747588, 40.747031, 40.745601, 40.745242, 40.744991, 40.744271, 40.746908, 40.746984, 40.747481, 40.748852)))",4618.0,1628.0,4249.0,74205.0,822.0,360.0,686.0,12426.0,False,
36081046500.0,2023-12-04 09:07:00+00:00,EL425,950137.0,ELE: EL425 - 451 - Junction Blvd - Overpass,,FR,Cancelled,Close Time Out,UNDERINVESTG,Under Investigation,2023-12-04 18:00:00+00:00,,ST231204.txt - 1158,External Monitoring System,EE-LNOUT,2023-12-04 09:27:00+00:00,C,As per Liftnet elevator is in service.,451.0,451.0,451.0,707,IRT,Flushing,Junction Blvd,Q,7,Elevated,40.749145,-73.869527,Flushing,Manhattan,1.0,,POINT (-73.869527 40.749145),36.0,081,046500,1000.0,"Census Tract 465, Queens County, New York","list(list(c(-73.872373, -73.871356, -73.869425, -73.868529, -73.868438, -73.868086, -73.869288, -73.870127, -73.871363, -73.871946, -73.871964, -73.872068, -73.872373, 40.748852, 40.748957, 40.749157, 40.747588, 40.747031, 40.745601, 40.745242, 40.744991, 40.744271, 40.746908, 40.746984, 40.747481, 40.748852)))",4618.0,1628.0,4249.0,74205.0,822.0,360.0,686.0,12426.0,False,
36081046500.0,2023-02-14 16:13:00+00:00,EL425,809001.0,ELE: EL425 - 451 - Junction Blvd - Overpass,,UNI,Cancelled,Close Time Out,UNDERINVESTG,Under Investigation,2023-02-15 01:00:00+00:00,,ST230214.txt - 2121,External Monitoring System,EE-LNOUT,2023-02-14 16:34:00+00:00,C,"as per Lift-Net Server, this elevator is running",451.0,451.0,451.0,707,IRT,Flushing,Junction Blvd,Q,7,Elevated,40.749145,-73.869527,Flushing,Manhattan,1.0,,POINT (-73.869527 40.749145),36.0,081,046500,1000.0,"Census Tract 465, Queens County, New York","list(list(c(-73.872373, -73.871356, -73.869425, -73.868529, -73.868438, -73.868086, -73.869288, -73.870127, -73.871363, -73.871946, -73.871964, -73.872068, -73.872373, 40.748852, 40.748957, 40.749157, 40.747588, 40.747031, 40.745601, 40.745242, 40.744991, 40.744271, 40.746908, 40.746984, 40.747481, 40.748852)))",4618.0,1628.0,4249.0,74205.0,822.0,360.0,686.0,12426.0,False,
36081046500.0,2023-12-23 20:10:00+00:00,EL425,959316.0,ELE: EL425 - 451 - Junction Blvd - Overpass,,FR,Cancelled,Close Time Out,UNDERINVESTG,Under Investigation,2023-12-24 05:00:00+00:00,,ST231223.txt - 2140,External Monitoring System,EE-LNOUT,2023-12-23 20:25:00+00:00,C,LiftNet server shows machine running,451.0,451.0,451.0,707,IRT,Flushing,Junction Blvd,Q,7,Elevated,40.749145,-73.869527,Flushing,Manhattan,1.0,,POINT (-73.869527 40.749145),36.0,081,046500,1000.0,"Census Tract 465, Queens County, New York","list(list(c(-73.872373, -73.871356, -73.869425, -73.868529, -73.868438, -73.868086, -73.869288, -73.870127, -73.871363, -73.871946, -73.871964, -73.872068, -73.872373, 40.748852, 40.748957, 40.749157, 40.747588, 40.747031, 40.745601, 40.745242, 40.744991, 40.744271, 40.746908, 40.746984, 40.747481, 40.748852)))",4618.0,1628.0,4249.0,74205.0,822.0,360.0,686.0,12426.0,False,
36081046500.0,2023-09-12 22:49:00+00:00,EL425,918469.0,ELE: EL425 - 451 - Junction Blvd - Overpass,,UNI,Cancelled,Close Time Out,UNDERINVESTG,Under Investigation,2023-09-13 07:00:00+00:00,,ST230912.txt - 5849,External Monitoring System,EE-LNOUT,2023-09-12 23:23:00+00:00,C,As per Legacy Server: In Service.,451.0,451.0,451.0,707,IRT,Flushing,Junction Blvd,Q,7,Elevated,40.749145,-73.869527,Flushing,Manhattan,1.0,,POINT (-73.869527 40.749145),36.0,081,046500,1000.0,"Census Tract 465, Queens County, New York","list(list(c(-73.872373, -73.871356, -73.869425, -73.868529, -73.868438, -73.868086, -73.869288, -73.870127, -73.871363, -73.871946, -73.871964, -73.872068, -73.872373, 40.748852, 40.748957, 40.749157, 40.747588, 40.747031, 40.745601, 40.745242, 40.744991, 40.744271, 40.746908, 40.746984, 40.747481, 40.748852)))",4618.0,1628.0,4249.0,74205.0,822.0,360.0,686.0,12426.0,False,
36081046500.0,2023-12-04 07:45:00+00:00,EL425,950116.0,ELE: EL425 - 451 - Junction Blvd - Overpass,,FR,Cancelled,Close Time Out,UNDERINVESTG,Under Investigation,2023-12-04 16:00:00+00:00,,ST231204.txt - 872,External Monitoring System,EE-LNOUT,2023-12-04 08:05:00+00:00,C,As per S/A Mahmud # 550047 elevator is in service.,451.0,451.0,451.0,707,IRT,Flushing,Junction Blvd,Q,7,Elevated,40.749145,-73.869527,Flushing,Manhattan,1.0,,POINT (-73.869527 40.749145),36.0,081,046500,1000.0,"Census Tract 465, Queens County, New York","list(list(c(-73.872373, -73.871356, -73.869425, -73.868529, -73.868438, -73.868086, -73.869288, -73.870127, -73.871363, -73.871946, -73.871964, -73.872068, -73.872373, 40.748852, 40.748957, 40.749157, 40.747588, 40.747031, 40.745601, 40.745242, 40.744991, 40.744271, 40.746908, 40.746984, 40.747481, 40.748852)))",4618.0,1628.0,4249.0,74205.0,822.0,360.0,686.0,12426.0,False,
36081046800.0,2023-10-31 23:05:00+00:00,EL432,938021.0,ELE: EL432 - 254 - Jamaica-179 St - Manhattan Bound Plat,,UNI,Cancelled,Inspection,UNDERINVESTG,Under Investigation,2023-11-01 08:00:00+00:00,,ST231031.txt - 3243,External Monitoring System,EE-LNOUT,2023-10-31 23:25:00+00:00,C,"As per E&EH Taiwo, this elevator is running",254.0,254.0,254.0,F01,IND,Queens Blvd,Jamaica-179 St,Q,F,Subway,40.712646,-73.783817,,Manhattan,1.0,,POINT (-73.783817 40.712646),36.0,081,046800,1003.0,"Census Tract 468, Queens County, New York","list(list(c(-73.785353, -73.783561, -73.782366, -73.780589, -73.779855, -73.779048, -73.78237, -73.78429, -73.785305, -73.784456, -73.785353, 40.712284, 40.712711, 40.713003, 40.713428, 40.711178, 40.70871, 40.708076, 40.707931, 40.710063, 40.710373, 40.712284)))",3801.0,667.0,3510.0,74669.0,636.0,163.0,558.0,10396.0,False,
